song,date,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
Smile A Little Smile For Me,1969-10-04,The Flying Machine,66,,66,1,38055f90-9acc-4f82-9b20-dc7d72aa7b43,danceable,pop,female,not_aggressive,voice,172.265426636,C,0.961282610893,happy
So Good Together,1969-10-04,Andy Kim,67,82.0,67,2,c0ecefae-1569-441c-8555-9c01f56379f7,,,,,,,,,
I Want You To Know,1969-10-04,The New Colony Six,68,65.0,65,6,591dff4d-c05c-49a6-ad9d-b8ce29fa908f,not_danceable,jaz,male,not_aggressive,voice,107.463829041,F,0.617459595203,happy
The Train,1969-10-04,1910 Fruitgum Co.,69,69.0,64,7,f3b94cbf-7c7d-49b8-a87b-843d2d249797,,,,,,,,,
You'll Never Walk Alone,1969-10-04,The Brooklyn Bridge,70,,70,1,c69be23e-46e8-4cc6-8923-d079f4355ab6,not_danceable,cla,male,not_aggressive,voice,184.570373535,D#,0.231016084552,not_happy
Chains Of Love,1969-10-04,Bobby Bland,71,81.0,71,4,321a3d09-fe69-48bc-88b5-eac7047bdb12,,,,,,,,,
Doin' Our Thing,1969-10-04,Clarence Carter,72,77.0,72,2,0a3ca056-5e06-4fd0-a510-4ddfb9048ede,not_danceable,rhy,male,not_aggressive,voice,92.0159225464,D#,0.733650147915,happy
Get Off My Back Woman,1969-10-04,B.B. King,77,79.0,77,6,d037a7bd-674e-4e49-b6da-c2aa9df92eca,,,,,,,,,
Echo Park,1969-10-04,Keith Barbour,78,85.0,78,2,28c59a62-1212-4924-9380-dc04ecd00615,,,,,,,,,
"Baby, I'm For Real",1969-10-04,The Originals,79,86.0,79,2,5d45e337-3372-4b88-99eb-ea0d648dfa37,,,,,,,,,
Can't Find The Time,1969-10-04,Orpheus,80,83.0,80,7,33d7fa97-a893-4911-8fb8-b2b0ba9c4676,,,,,,,,,
Lodi,1969-10-04,Al Wilson,81,68.0,67,7,7d23400a-6656-4e73-8d30-2d9e9d6947ca,,,,,,,,,
Ball Of Fire,1969-10-04,Tommy James And The Shondells,82,,82,1,3fcd8ffc-c613-43f2-a73a-a7b4be1a0bc5,not_danceable,pop,male,not_aggressive,voice,152.255950928,C,0.77029299736,happy
Time Machine,1969-10-04,Grand Funk Railroad,83,91.0,83,2,d8d20870-93ec-432e-9a8f-0cc8e06421b2,not_danceable,roc,male,not_aggressive,voice,112.251335144,A,0.959711492062,not_happy
San Francisco Is A Lonely Town,1969-10-04,Joe Simon,84,84.0,84,2,403d74fd-5920-4b89-978e-9647ec97539a,,,,,,,,,
Suite: Judy Blue Eyes,1969-10-04,"Crosby, Stills & Nash",86,,86,1,0ffb426d-661a-4826-9c67-568fb9edf7db,,,,,,,,,
My Balloon's Going Up,1969-10-04,Archie Bell & The Drells,87,88.0,87,4,9a2cb338-34e4-417a-8e8d-fe200ece830a,not_danceable,roc,male,not_aggressive,voice,164.408126831,D,0.948272526264,happy
Slum Baby,1969-10-04,Booker T. & The MG's,88,89.0,88,4,04725c75-3894-4426-a15d-2398bfb3c759,,,,,,,,,
Reuben James,1969-10-04,Kenny Rogers & The First Edition,89,100.0,89,2,1a29b9ec-917c-4918-b338-5d5b24c063e6,,,,,,,,,
The Ways To Love A Man,1969-10-04,Tammy Wynette,90,,90,3,8ac48ae2-b4d9-4bf0-afa7-84ba67c4611c,,,,,,,,,
Goodbye Columbus,1969-10-04,The Association,91,94.0,80,11,94f6e612-a2fa-41d7-958c-3b177dba132e,,,,,,,,,
Julia,1969-10-04,Ramsey Lewis,96,97.0,96,2,5599fd31-b5a7-438b-a92f-18916eb003d8,danceable,pop,female,not_aggressive,voice,92.3433837891,C,0.9128241539,not_happy
Good Clean Fun,1969-10-04,The Monkees,97,99.0,97,3,7ccc20f5-241e-4397-bdd6-661037587e03,not_danceable,pop,male,not_aggressive,voice,108.408317566,A,0.959609031677,happy
Delta Lady,1969-10-04,Joe Cocker,98,,98,1,d813b414-acd7-42cb-8525-967323af82ce,,,,,,,,,
Cherry Hill Park,1969-10-04,Billy Joe Royal,99,,99,1,7f57fde4-a957-4c24-864b-4f29ffd8ef3a,,,,,,,,,
Eternity,1969-10-04,Vikki Carr,100,,100,1,0c066314-506b-449e-af13-cfd417565a36,,,,,,,,,
"Sugar, Sugar",1969-10-11,The Archies,1,1.0,1,12,f10a9154-f142-479d-bec0-23f59ef8cabb,,,,,,,,,
Jean,1969-10-11,Oliver,2,2.0,2,9,a2951b49-bc0d-41e7-9b69-4496b2d58b7d,not_danceable,cla,female,not_aggressive,voice,90.756362915,D#,0.440031886101,not_happy
Little Woman,1969-10-11,Bobby Sherman,3,3.0,3,8,7ec4bf20-83c6-4987-a39a-12381b50e95b,,,,,,,,,
I Can't Get Next To You,1969-10-11,The Temptations,4,5.0,4,9,c128ed23-8a73-43e4-b78e-652d8dcbf7f8,,,,,,,,,
Hot Fun In The Summertime,1969-10-11,Sly & The Family Stone,5,9.0,5,10,2d40c6a1-5055-44b3-be3f-089ccec4a52d,,,,,,,,,
Everybody's Talkin',1969-10-11,Nilsson,6,8.0,6,9,7456fcbb-09c4-473b-b5b0-53cfe5bed22c,,,,,,,,,
Easy To Be Hard,1969-10-11,Three Dog Night,7,4.0,4,10,f91a7233-c242-495b-bedd-6b8ecffbcae5,not_danceable,cla,female,not_aggressive,instrumental,88.7975082397,D,0.772305309772,not_happy
Honky Tonk Women,1969-10-11,The Rolling Stones,8,6.0,1,13,0af76497-fb09-4eb4-9092-f6939e55c0c0,,,,,,,,,
This Girl Is A Woman Now,1969-10-11,Gary Puckett And The Union Gap,9,11.0,9,8,9ac08fc6-4539-43b9-9556-bb2d4b73899c,not_danceable,rhy,male,not_aggressive,voice,102.675537109,F,0.650003015995,happy
Green River,1969-10-11,Creedence Clearwater Revival,10,7.0,2,11,78184909-758d-49f5-a4f8-70839a7b8872,,,,,,,,,
Baby It's You,1969-10-11,Smith,15,24.0,15,6,fd01c42a-6e22-4709-ac79-6bcc73439d42,not_danceable,pop,female,not_aggressive,voice,96.3446731567,E,0.879413723946,happy
Get Together,1969-10-11,The Youngbloods,16,13.0,5,24,6f65aee5-53a9-422e-8fc5-11c5526f4018,,,,,,,,,
I'll Never Fall In Love Again,1969-10-11,Tom Jones,17,12.0,6,19,73f317ce-bb4f-4a15-9fad-61eb069b6dd2,,,,,,,,,
When I Die,1969-10-11,Motherlode,18,19.0,18,10,10fba9eb-c52b-41f3-807b-2d1de164fc3d,not_danceable,hip,female,not_aggressive,instrumental,97.3182373047,F,0.844599425793,not_happy
Tracy,1969-10-11,The Cuff Links,19,29.0,19,5,03e3c737-ee50-48d8-b6eb-821e1f1e588c,,,,,,,,,
What's The Use Of Breaking Up,1969-10-11,Jerry Butler,20,22.0,20,7,e75627c1-b81d-4498-b3ab-7c35884fb99a,,,,,,,,,
Hurt So Bad,1969-10-11,The Lettermen,21,18.0,12,20,04eaf287-8a11-4918-9fde-5e85fe942b50,danceable,pop,male,not_aggressive,voice,102.317749023,D,0.81376093626,not_happy
A Boy Named Sue,1969-10-11,Johnny Cash,22,17.0,2,12,3ac0d8b4-0ffc-4330-af1a-d54d5cf779e2,,,,,,,,,
Keem-O-Sabe,1969-10-11,The Electric Indian,23,16.0,16,11,4cefbe6f-faa3-4ae9-895d-6130c622b361,danceable,cla,male,not_aggressive,instrumental,178.2059021,C#,0.910468757153,not_happy
Sugar On Sunday,1969-10-11,The Clique,24,25.0,24,7,f3913969-ebac-4d4d-be97-5b5920150ed7,danceable,rhy,female,not_aggressive,voice,102.392303467,C,0.853379428387,not_happy
Wedding Bell Blues,1969-10-11,The 5th Dimension,25,35.0,25,3,fbbd4abd-be4b-476b-8e28-8b4c7822210a,,,,,,,,,
Carry Me Back,1969-10-11,The Rascals,26,27.0,26,6,db8dd6fe-c9fa-4c55-8ccb-50872983d59a,not_danceable,roc,male,not_aggressive,voice,135.504959106,G,0.811310648918,happy
"You, I",1969-10-11,The Rugbys,27,28.0,27,8,59e5d9d1-79af-408c-8435-72ac9cf985a7,not_danceable,rhy,male,not_aggressive,voice,162.990264893,C,0.52395516634,happy
Lay Lady Lay,1969-10-11,Bob Dylan,28,21.0,7,14,bdd23fd5-98b9-453b-9748-80a2f4c6e50b,,,,,,,,,
I'd Wait A Million Years,1969-10-11,The Grass Roots,29,26.0,15,15,336cf8a3-18b1-4906-8c9d-202fe8e5c35b,,,,,,,,,
Make Believe,1969-10-11,Wind,35,36.0,35,6,9a28e95d-7b00-4ea9-9432-d3e9599a5625,not_danceable,rhy,male,not_aggressive,instrumental,113.204627991,A,0.6663184762,happy
You've Lost That Lovin' Feeling,1969-10-11,Dionne Warwick,36,53.0,36,4,b4fbe0d7-7ba8-4fcc-8c68-9dd0fa16221f,not_danceable,pop,female,not_aggressive,voice,93.0984191895,A#,0.796921491623,not_happy
Here I Go Again,1969-10-11,Smokey Robinson & The Miracles,37,38.0,37,8,6a8f81a1-c20f-4f89-9d71-021d492d19e6,danceable,rhy,female,not_aggressive,voice,127.234275818,F,0.686522364616,not_happy
By The Time I Get To Phoenix,1969-10-11,Isaac Hayes,38,39.0,38,7,23ac581f-3a13-4a5f-aeb9-bca6325245a9,,,,,,,,,
Jesus Is A Soul Man,1969-10-11,Lawrence Reynolds,39,45.0,39,4,1845c13a-9b92-4a1a-96fd-c5abe685230a,not_danceable,rhy,male,not_aggressive,voice,94.9946212769,G,0.753964543343,not_happy
You Got Yours And I'll Get Mine,1969-10-11,The Delfonics,40,40.0,40,9,75f10bc3-c465-4a0d-b4e1-cb3a0c036d07,not_danceable,rhy,female,not_aggressive,voice,146.949966431,B,0.769153416157,happy
Daddy's Little Man,1969-10-11,O.C. Smith,42,42.0,34,7,27ea47f1-63b1-43dd-92de-6a54b43c7f20,not_danceable,jaz,male,not_aggressive,voice,163.250320435,F,0.478694468737,not_happy
Move Over,1969-10-11,Steppenwolf,43,34.0,31,9,4936259d-fca9-40d0-8baa-e2691d7ff0db,,,,,,,,,
World (Part 1),1969-10-11,James Brown,44,37.0,37,5,7e4b9a84-2dc7-411b-9db9-5db31c7824b6,not_danceable,cla,male,not_aggressive,instrumental,184.570358276,C#,0.860378265381,happy
It's Getting Better,1969-10-11,Mama Cass,45,43.0,30,19,1e6a5ac2-d6eb-4b22-a1a0-29db463c579e,not_danceable,pop,male,not_aggressive,voice,134.551177979,D,0.940626084805,happy
Jealous Kind Of Fella,1969-10-11,Garland Green,46,48.0,46,5,ea13728e-4606-4c37-9cce-8595ba4a9237,,,,,,,,,
Sad Girl,1969-10-11,The Intruders,47,59.0,47,7,6cbe6e6e-bd68-4053-bd50-0192ab7bb5f1,,,,,,,,,
Walk On By,1969-10-11,Isaac Hayes,48,49.0,48,7,d447ca72-80e9-4520-b6a5-18a8691acf92,,,,,,,,,
Love Of The Common People,1969-10-11,The Winstons,55,57.0,55,4,89682102-39d6-4bad-98bd-2ae7eeee7ec5,not_danceable,cla,male,not_aggressive,voice,89.8874969482,C,0.878934025764,happy
So Good Together,1969-10-11,Andy Kim,56,67.0,56,3,c0ecefae-1569-441c-8555-9c01f56379f7,,,,,,,,,
The Train,1969-10-11,1910 Fruitgum Co.,57,69.0,57,8,07ae3768-03c0-47ca-9fe8-d678c5f8c60b,,,,,,,,,
Echo Park,1969-10-11,Keith Barbour,58,78.0,58,3,952017f8-0998-40c8-8874-7e2590a4d193,,,,,,,,,
You'll Never Walk Alone,1969-10-11,The Brooklyn Bridge,59,70.0,59,2,c69be23e-46e8-4cc6-8923-d079f4355ab6,not_danceable,cla,male,not_aggressive,voice,184.570373535,D#,0.231016084552,not_happy
Máh-Ná-Mah-Ná,1969-10-11,Piero Umiliani,60,55.0,55,6,c771831d-9170-4ded-a202-a1e8a5dc5298,,,,,,,,,
Son Of A Lovin' Man,1969-10-11,Buchanan Brothers,61,61.0,61,4,7650b744-ae36-4d99-be46-e54ed16c4c51,,,,,,,,,
Any Way That You Want Me,1969-10-11,Evie Sands,62,62.0,62,9,f8fd37be-5dc0-4b81-98fb-df2c10fdf08a,danceable,rhy,female,not_aggressive,voice,172.266082764,G,0.835213065147,not_happy
Muddy Mississippi Line,1969-10-11,Bobby Goldsboro,63,63.0,53,9,88e1b387-c50e-40c8-9c9c-ec161853c520,not_danceable,roc,male,not_aggressive,voice,137.069946289,B,0.854716181755,happy
Let A Woman Be A Woman - Let A Man Be A Man,1969-10-11,Dyke And The Blazers,64,65.0,64,4,9d853171-d1c6-431f-b039-13a27fec73a1,danceable,rhy,male,not_aggressive,instrumental,120.99596405,D#,0.844485104084,not_happy
No One For Me To Turn To,1969-10-11,Spiral Starecase,65,60.0,52,7,5d3690c4-c0cf-4576-b2b1-44b91a546c20,,,,,,,,,
Reuben James,1969-10-11,Kenny Rogers & The First Edition,66,89.0,66,3,75ad1605-a080-49c1-8aa0-0944059fa70f,,,,,,,,,
"Baby, I'm For Real",1969-10-11,The Originals,67,79.0,67,3,dadd439c-21e2-4d1e-bba7-9c59e31a1af2,,,,,,,,,
Doin' Our Thing,1969-10-11,Clarence Carter,68,72.0,68,3,0a3ca056-5e06-4fd0-a510-4ddfb9048ede,not_danceable,rhy,male,not_aggressive,voice,92.0159225464,D#,0.733650147915,happy
Chains Of Love,1969-10-11,Bobby Bland,69,71.0,69,5,321a3d09-fe69-48bc-88b5-eac7047bdb12,,,,,,,,,
Get Off My Back Woman,1969-10-11,B.B. King,74,77.0,74,7,b7289428-9bd3-4e51-8d10-0820d8b393b6,danceable,rhy,male,not_aggressive,voice,101.999778748,D,0.895494401455,not_happy
Runnin' Blue,1969-10-11,The Doors,75,64.0,64,6,519ebd55-f0a7-4657-92bc-c29d25be842d,,,,,,,,,
Life And Death In G & A,1969-10-11,Abaco Dream,76,74.0,74,6,24c6ee24-cd8a-4ff9-b352-ccd2af2a38fd,not_danceable,rhy,female,not_aggressive,voice,114.933547974,D,0.727296471596,happy
Groovy Grubworm,1969-10-11,Harlow Wilcox and the Oakies,77,,77,1,edb258a3-f3bd-4a44-bd26-441eb9dca2b2,danceable,rhy,female,not_aggressive,voice,114.52771759,G#,0.919913053513,happy
Let A Man Come In And Do The Popcorn (Part One),1969-10-11,James Brown,78,,78,1,8c3ea269-ea78-4a20-b02f-c2ac49873703,danceable,jaz,female,aggressive,voice,101.433319092,D#,0.910339593887,not_happy
San Francisco Is A Lonely Town,1969-10-11,Joe Simon,79,84.0,79,3,78b2b486-1c27-46ce-896f-e5f828439c31,,,,,,,,,
The Ways To Love A Man,1969-10-11,Tammy Wynette,81,90.0,81,4,8ac48ae2-b4d9-4bf0-afa7-84ba67c4611c,,,,,,,,,
Cherry Hill Park,1969-10-11,Billy Joe Royal,83,99.0,83,2,7f57fde4-a957-4c24-864b-4f29ffd8ef3a,,,,,,,,,
Kool And The Gang,1969-10-11,Kool & The Gang,84,93.0,84,5,394fa67f-7c36-4d4d-a896-403e060f3d1a,not_danceable,jaz,male,not_aggressive,instrumental,135.827575684,C,0.828078567982,happy
I'll Bet You,1969-10-11,Funkadelic,85,94.0,85,2,6e91e97d-6768-4861-ab3f-756c26162f30,not_danceable,hip,female,not_aggressive,voice,90.9924468994,A#,0.57458126545,not_happy
Silver Threads And Golden Needles,1969-10-11,The Cowsills,86,,86,1,7e1505fa-6dbe-429d-94ec-e6ae0c6f6a0e,not_danceable,rhy,male,not_aggressive,instrumental,163.02520752,F,0.931663393974,happy
The Colour Of My Love,1969-10-11,Jefferson,87,,84,4,1b06790c-f425-4854-9cf7-4bc04b133211,,,,,,,,,
Julia,1969-10-11,Ramsey Lewis,94,96.0,94,3,3fc14411-26a3-479d-807d-060b6b448739,not_danceable,rhy,female,not_aggressive,voice,96.6469116211,C,0.336063444614,not_happy
All God's Children Got Soul,1969-10-11,Dorothy Morrison,95,,95,1,f3436f2b-b5ce-40fd-af2b-7713ad7c7d9e,,,,,,,,,
I Can't Be All Bad,1969-10-11,Johnny Adams,96,,96,1,07bf17e2-5c16-40aa-ae01-9bf86becc01d,,,,,,,,,
Eternity,1969-10-11,Vikki Carr,97,100.0,97,2,0c066314-506b-449e-af13-cfd417565a36,,,,,,,,,
Delta Lady,1969-10-11,Joe Cocker,98,98.0,98,2,d813b414-acd7-42cb-8525-967323af82ce,,,,,,,,,
Love In The City,1969-10-11,The Turtles,99,,99,1,73cddc98-1104-4050-829d-f0257d02e44d,,,,,,,,,
She Belongs To Me,1969-10-11,Rick Nelson,100,,100,1,451613af-532d-4b17-b17c-f39ddadbf75f,,,,,,,,,
I Can't Get Next To You,1969-10-18,The Temptations,1,4.0,1,10,02e21444-88a2-4440-b0e8-463e51ddce94,danceable,jaz,male,not_aggressive,voice,108.179946899,F,0.684516966343,happy
Hot Fun In The Summertime,1969-10-18,Sly & The Family Stone,2,5.0,2,11,31e1133f-1440-4b5f-82d9-418e2d3dc426,,,,,,,,,
"Sugar, Sugar",1969-10-18,The Archies,3,1.0,1,13,f10a9154-f142-479d-bec0-23f59ef8cabb,,,,,,,,,
Jean,1969-10-18,Oliver,4,2.0,2,10,69fce992-f969-4714-b2fb-b0c4ca239b10,not_danceable,jaz,female,not_aggressive,voice,97.2446899414,D#,0.181398928165,not_happy
Little Woman,1969-10-18,Bobby Sherman,5,3.0,3,9,9fb5425f-7d3f-49f2-907e-7a7c30261117,not_danceable,pop,male,not_aggressive,voice,94.3703384399,D,0.894523143768,happy
Suspicious Minds,1969-10-18,Elvis Presley,6,11.0,6,6,5833a69f-5a2e-42b9-a403-b3471b3e3904,not_danceable,pop,male,not_aggressive,voice,143.58744812,C,0.875346660614,not_happy
That's The Way Love Is,1969-10-18,Marvin Gaye,7,12.0,7,9,3242fb15-0bbf-4e62-8a3b-2b45118905e5,danceable,jaz,male,aggressive,voice,110.547637939,D#,0.616087019444,not_happy
Wedding Bell Blues,1969-10-18,The 5th Dimension,8,25.0,8,4,fbbd4abd-be4b-476b-8e28-8b4c7822210a,,,,,,,,,
Honky Tonk Women,1969-10-18,The Rolling Stones,14,8.0,1,14,be43f239-13e8-4155-918d-c5db87def62a,,,,,,,,,
Everybody's Talkin',1969-10-18,Nilsson,15,6.0,6,10,a09699d9-4120-4796-98ff-6e69136c1727,,,,,,,,,
"Oh, What A Night",1969-10-18,The Dells,16,14.0,10,10,59b8cf99-e470-43db-9bf8-062194ee726f,,,,,,,,,
Is That All There Is,1969-10-18,Peggy Lee,17,33.0,17,4,23d96601-0567-44d4-b59b-618ff37fe590,,,,,,,,,
I'll Never Fall In Love Again,1969-10-18,Tom Jones,18,17.0,6,20,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
Green River,1969-10-18,Creedence Clearwater Revival,19,10.0,2,12,78184909-758d-49f5-a4f8-70839a7b8872,,,,,,,,,
Something,1969-10-18,The Beatles,20,,20,1,f64aed62-93a8-4784-8f3c-3d79a7431cf4,,,,,,,,,
Jealous Kind Of Fella,1969-10-18,Garland Green,21,46.0,21,6,ea13728e-4606-4c37-9cce-8595ba4a9237,,,,,,,,,
Sugar On Sunday,1969-10-18,The Clique,22,24.0,22,8,40b184a4-7e5e-4602-a364-607bc8568ef3,danceable,rhy,male,not_aggressive,voice,102.491470337,C,0.786526441574,happy
What's The Use Of Breaking Up,1969-10-18,Jerry Butler,24,20.0,20,8,7589b863-1154-479a-b153-ddfd4b154186,danceable,rhy,female,not_aggressive,voice,120.856567383,G,0.585419535637,not_happy
"You, I",1969-10-18,The Rugbys,25,27.0,25,9,9cf94f63-e0be-439f-a5d7-40c2049a5dc1,not_danceable,rhy,male,not_aggressive,voice,162.940200806,C,0.577163338661,happy
When I Die,1969-10-18,Motherlode,26,18.0,18,11,60ec5c3c-6301-49d5-94db-ccde0963cc0b,,,,,,,,,
Going In Circles,1969-10-18,The Friends Of Distinction,27,32.0,27,10,43c9c04f-cae7-44e4-aace-c0d507cf2d3f,,,,,,,,,
Get Together,1969-10-18,The Youngbloods,28,16.0,5,25,6f65aee5-53a9-422e-8fc5-11c5526f4018,,,,,,,,,
Your Good Thing (Is About To End),1969-10-18,Lou Rawls,31,30.0,18,14,1d771990-ca3f-4dd2-8829-6218cd0e65ff,not_danceable,jaz,male,not_aggressive,voice,97.5673446655,D#,0.235814228654,happy
Walk On By,1969-10-18,Isaac Hayes,32,48.0,32,8,0c70af35-b519-4cf4-85b7-7cfb6fd501e7,,,,,,,,,
"Baby, I'm For Real",1969-10-18,The Originals,33,67.0,33,4,5d45e337-3372-4b88-99eb-ea0d648dfa37,,,,,,,,,
In A Moment,1969-10-18,The Intrigues,34,31.0,31,12,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
Make Believe,1969-10-18,Wind,35,35.0,35,7,9a28e95d-7b00-4ea9-9432-d3e9599a5625,not_danceable,rhy,male,not_aggressive,instrumental,113.204627991,A,0.6663184762,happy
Jesus Is A Soul Man,1969-10-18,Lawrence Reynolds,36,39.0,36,5,1845c13a-9b92-4a1a-96fd-c5abe685230a,not_danceable,rhy,male,not_aggressive,voice,94.9946212769,G,0.753964543343,not_happy
By The Time I Get To Phoenix,1969-10-18,Isaac Hayes,37,38.0,37,8,02085def-9d5a-4c4d-a7a4-395111329e92,,,,,,,,,
Smile A Little Smile For Me,1969-10-18,The Flying Machine,38,53.0,38,3,38055f90-9acc-4f82-9b20-dc7d72aa7b43,danceable,pop,female,not_aggressive,voice,172.265426636,C,0.961282610893,happy
Here I Go Again,1969-10-18,Smokey Robinson & The Miracles,39,37.0,37,9,6a8f81a1-c20f-4f89-9d71-021d492d19e6,danceable,rhy,female,not_aggressive,voice,127.234275818,F,0.686522364616,not_happy
Carry Me Back,1969-10-18,The Rascals,40,26.0,26,7,1bd733b2-6cdf-4bef-ac6a-3160e9b19819,,,,,,,,,
Ball Of Fire,1969-10-18,Tommy James And The Shondells,42,52.0,42,3,3fcd8ffc-c613-43f2-a73a-a7b4be1a0bc5,not_danceable,pop,male,not_aggressive,voice,152.255950928,C,0.77029299736,happy
World (Part 1),1969-10-18,James Brown,43,44.0,37,6,7e4b9a84-2dc7-411b-9db9-5db31c7824b6,not_danceable,cla,male,not_aggressive,instrumental,184.570358276,C#,0.860378265381,happy
Echo Park,1969-10-18,Keith Barbour,44,58.0,44,4,952017f8-0998-40c8-8874-7e2590a4d193,,,,,,,,,
Backfield In Motion,1969-10-18,Mel And Tim,48,,48,1,a543bfd9-bab0-449b-91b8-03517a182b4c,,,,,,,,,
You Got Yours And I'll Get Mine,1969-10-18,The Delfonics,49,40.0,40,10,75f10bc3-c465-4a0d-b4e1-cb3a0c036d07,not_danceable,rhy,female,not_aggressive,voice,146.949966431,B,0.769153416157,happy
And When I Die,1969-10-18,"Blood, Sweat & Tears",50,,50,1,dba90d4c-7073-44a7-9a1b-f6acfc5438db,not_danceable,hip,female,not_aggressive,instrumental,120.101348877,F,0.858891129494,not_happy
Something In The Air,1969-10-18,Thunderclap Newman,51,51.0,51,7,95888226-1810-4c0b-9c6a-4cf4c56db3ff,,,,,,,,,
You'll Never Walk Alone,1969-10-18,The Brooklyn Bridge,52,59.0,52,3,c69be23e-46e8-4cc6-8923-d079f4355ab6,not_danceable,cla,male,not_aggressive,voice,184.570373535,D#,0.231016084552,not_happy
Jack And Jill,1969-10-18,Tommy Roe,53,54.0,53,12,c9bd9809-eaf6-4e06-8b67-eb6d53946f5b,not_danceable,rhy,male,aggressive,voice,100.729385376,G,0.918381094933,happy
Love Of The Common People,1969-10-18,The Winstons,54,55.0,54,5,89682102-39d6-4bad-98bd-2ae7eeee7ec5,not_danceable,cla,male,not_aggressive,voice,89.8874969482,C,0.878934025764,happy
Any Way That You Want Me,1969-10-18,Evie Sands,55,62.0,55,10,f8fd37be-5dc0-4b81-98fb-df2c10fdf08a,danceable,rhy,female,not_aggressive,voice,172.266082764,G,0.835213065147,not_happy
Reuben James,1969-10-18,Kenny Rogers & The First Edition,56,66.0,56,4,75ad1605-a080-49c1-8aa0-0944059fa70f,,,,,,,,,
The Train,1969-10-18,1910 Fruitgum Co.,57,57.0,57,9,f3b94cbf-7c7d-49b8-a87b-843d2d249797,,,,,,,,,
Let A Woman Be A Woman - Let A Man Be A Man,1969-10-18,Dyke And The Blazers,58,64.0,58,5,9d853171-d1c6-431f-b039-13a27fec73a1,danceable,rhy,male,not_aggressive,instrumental,120.99596405,D#,0.844485104084,not_happy
Doin' Our Thing,1969-10-18,Clarence Carter,59,68.0,59,4,0a3ca056-5e06-4fd0-a510-4ddfb9048ede,not_danceable,rhy,male,not_aggressive,voice,92.0159225464,D#,0.733650147915,happy
Chains Of Love,1969-10-18,Bobby Bland,60,69.0,60,6,321a3d09-fe69-48bc-88b5-eac7047bdb12,,,,,,,,,
Take A Letter Maria,1969-10-18,R.B. Greaves,61,,61,1,01264a07-1a3d-48bf-8ab6-5ee4919d4feb,not_danceable,pop,male,not_aggressive,voice,161.888885498,D,0.805211961269,happy
Try A Little Kindness,1969-10-18,Glen Campbell,67,89.0,67,2,3d78221c-ede3-47d0-bd24-7b50c236c4ac,,,,,,,,,
Time Machine,1969-10-18,Grand Funk Railroad,68,73.0,68,4,d8d20870-93ec-432e-9a8f-0cc8e06421b2,not_danceable,roc,male,not_aggressive,voice,112.251335144,A,0.959711492062,not_happy
Son Of A Lovin' Man,1969-10-18,Buchanan Brothers,70,61.0,61,5,7650b744-ae36-4d99-be46-e54ed16c4c51,,,,,,,,,
"Since I Met You, Baby",1969-10-18,Sonny James,71,71.0,71,5,218b074f-e60b-477a-a97c-bb12bff661bf,not_danceable,pop,male,not_aggressive,voice,81.8049163818,D,0.845442473888,not_happy
Kool And The Gang,1969-10-18,Kool & The Gang,72,84.0,72,6,fb895ed2-3216-4d88-bbf3-070b9aac257d,,,,,,,,,
Groovy Grubworm,1969-10-18,Harlow Wilcox and the Oakies,73,77.0,73,2,8c218ffb-946d-4e80-a804-9e50d530a679,,,,,,,,,
Get Off My Back Woman,1969-10-18,B.B. King,74,74.0,74,8,b7289428-9bd3-4e51-8d10-0820d8b393b6,danceable,rhy,male,not_aggressive,voice,101.999778748,D,0.895494401455,not_happy
I'll Bet You,1969-10-18,Funkadelic,75,85.0,75,3,6e91e97d-6768-4861-ab3f-756c26162f30,not_danceable,hip,female,not_aggressive,voice,90.9924468994,A#,0.57458126545,not_happy
Na Na Hey Hey Kiss Him Goodbye,1969-10-18,Steam,76,,76,1,a0254974-a949-40c3-a1e6-f52177fc41bf,,,,,,,,,
The Colour Of My Love,1969-10-18,Jefferson,77,87.0,77,5,1b06790c-f425-4854-9cf7-4bc04b133211,,,,,,,,,
Undun,1969-10-18,The Guess Who,78,,78,1,dead559b-110f-4d77-826f-612610c3f460,not_danceable,rhy,male,not_aggressive,voice,138.465255737,E,0.898954987526,happy
Turn On A Dream,1969-10-18,The Box Tops,79,,79,1,de3eb4b8-f375-48fd-a0fc-398eefa67666,not_danceable,pop,female,not_aggressive,voice,116.559761047,A,0.839976072311,happy
Make Your Own Kind Of Music,1969-10-18,Mama Cass Elliot,80,,80,1,9f959584-b8c7-46d7-96a4-fb7a9cbe3611,not_danceable,rhy,female,not_aggressive,voice,120.125976563,E,0.836146712303,happy
Silver Threads And Golden Needles,1969-10-18,The Cowsills,84,86.0,84,2,7e1505fa-6dbe-429d-94ec-e6ae0c6f6a0e,not_danceable,rhy,male,not_aggressive,instrumental,163.02520752,F,0.931663393974,happy
Eternity,1969-10-18,Vikki Carr,86,97.0,86,3,0c066314-506b-449e-af13-cfd417565a36,,,,,,,,,
Don't Waste My Time,1969-10-18,John Mayall,87,90.0,87,2,09cd75b4-37bb-4566-ba8a-a7183e3f9ae5,,,,,,,,,
